index,show/id,show/cache_time,show/canonical_name,show/clips_count,show/description,show/episodes_count,show/feature_films_count,show/film_clips_count,show/genre,show/genres,show/is_movie,show/is_showtime_only,show/is_subscriber_only,show/link_description,show/name,show/rating,show/seasons_count,show/series_id,show/thumbnail_url,show/key_art_url,show/type,show/videos_count,show/availability/0,show/availability/1,show/availability/2,show/is_coppa,show/is_web_only,show/available_package_ids,show/company/id,show/company/channel_id,show/company/name,show/company/short_name,show/company/canonical_name,show/company/key_art_url,show/company/network_logo_url,show/company/has_logo_url
114,22015,2017-08-10T14:53:53+00:00,the-amazing-world-of-gumball,156,"Gumball’s world is pretty run-of-the-mill. He’s chased around school by a T-Rex. He has a friend named Anton who’s a piece of toast. He’s got a crush on Penny, a peanut with antlers. His dad is a 6’4” bunny. His mom works at a Rainbow Factory. And his brother is a goldfish named Darwin. Yup, everything looks perfectly normal here.",156,0,0,Kids,Kids|Animation and Cartoons|Family|Teen,False,False,False,,The Amazing World of Gumball,4.015876956,4,50020274,https://ib.hulu.com/show/22015?size=476x268&region=US,https://ib.hulu.com/show_key_art/22015?size=1600x600&region=US,show,312,web,living_room,mobile,True,False,"1,2,14",855,50000651,Cartoon Network,Cartoon Network,cartoon-network,https://ib2.hulu.com/company_key_art/855?size=1600x600&region=US,,False
115,4910,2017-08-10T14:39:09+00:00,bobs-burgers,99,"Bob runs Bob's Burgers with the help of his wife and their three kids. Business may be slow, but they never give up hope.",129,0,0,Animation and Cartoons,Animation and Cartoons~Primetime Animation|Comedy,False,False,False,"For insider news, photos, and more visit the official <a href=""http://www.fox.com/bobsburgers/"" target=""_blank"">Bob's Burgers</a> website",Bob's Burgers,4.323962371,7,50001677,https://ib1.hulu.com/show/4910?size=476x268&region=US,https://ib1.hulu.com/show_key_art/4910?size=1600x600&region=US,show,228,web,living_room,mobile,False,False,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,True
116,7529,2017-08-10T14:55:15+00:00,new-girl,139,"An ensemble comedy centering on a free-spirited young woman, her three male roommates and her best friend, as they navigate modern relationships and end up forming a charmingly dysfunctional – or strangely functional –  family.",22,0,0,Comedy,Comedy~Sitcoms|Teen,False,False,False,"For insider news, photos, and more visit the official <a href=""http://www.fox.com/new-girl/"" target=""_blank"">New Girl website</a>",New Girl,4.588292488,1,50004647,https://ib.hulu.com/show/7529?size=476x268&region=US,https://ib.hulu.com/show_key_art/7529?size=1600x600&region=US,show,161,web,living_room,mobile,False,False,"1,2,5,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,True
117,2103,2017-08-10T15:56:52+00:00,glee,0,"A group of ambitious and talented kids find strength, acceptance and, ultimately, their voices in this uplifting musical comedy.",121,0,0,Drama,Drama|Music~Musicals|Comedy|Teen,False,False,False,"For insider news, photos, and more visit the official <a href=""http://www.fox.com/glee/"" target=""_blank"">Glee</a> website",Glee,4.187489416,6,11725,https://ib3.hulu.com/show/2103?size=476x268&region=US,https://ib3.hulu.com/show_key_art/2103?size=1600x600&region=US,show,121,web,living_room,mobile,False,False,"2,4,5,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,True
118,10,2017-08-10T15:46:57+00:00,bones,60,Forensic anthropologist Dr. Temperance Brennan uses her uncanny ability to read clues left behind in bones to help FBI agent Seeley Booth solve murder cases. Based on the life of anthropologist and novelist Kathy Reichs.,246,0,0,Drama,Drama~Crime and Courtroom Drama,False,False,False,"For insider news, photos, and more visit the official <a href=""http://www.fox.com/bones/"" target=""_blank"">Bones website</a>",Bones,4.618597705,12,384,https://ib2.hulu.com/show/10?size=476x268&region=US,https://ib2.hulu.com/show_key_art/10?size=1600x600&region=US,show,306,web,living_room,mobile,False,False,"1,2,4,5,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,True
119,11226,2017-08-10T14:40:14+00:00,nashville,426,"A legendary queen of country music struggles to maintain her place in the spotlight while dealing with an ambitious rising pop-country vixen who wants to knock her off the throne. From executive producer Callie Khouri (writer of Thelma & Louise) comes this contemporary musical drama about love, power, money, family and music. ",107,0,0,Drama,Drama|Music~Musicals,False,False,False,,Nashville,4.424495117,5,50008475,https://ib2.hulu.com/show/11226?size=476x268&region=US,https://ib2.hulu.com/show_key_art/11226?size=1600x600&region=US,show,533,web,living_room,mobile,False,False,"1,2,14",390,50000125,CMT,CMT,cmt,https://ib1.hulu.com/company_key_art/390?size=1600x600&region=US,https://ib1.hulu.com/company_logo/390?bg=dim&color=0&format=png&region=US,True
120,22278,2017-08-10T14:46:00+00:00,regular-show,220,"Mordecai – a sarcastic blue jay, and Rigby – a somewhat responsible raccoon, are best friends. They even work together at a park owned by Pops, a big lollipop-headed guy. Which seems normal enough. They’ve got a cranky gumball machine for a boss and they work alongside a Zen-like yeti named Skips. Yep. Everything is as regular as can be.",217,0,0,Kids,Kids|Animation and Cartoons|Teen,False,False,False,,Regular Show,4.061273937,7,50020482,https://ib1.hulu.com/show/22278?size=476x268&region=US,https://ib1.hulu.com/show_key_art/22278?size=1600x600&region=US,show,437,web,living_room,mobile,True,False,"1,2,14",855,50000651,Cartoon Network,Cartoon Network,cartoon-network,https://ib2.hulu.com/company_key_art/855?size=1600x600&region=US,,False
121,7555,2017-08-10T15:52:49+00:00,once-upon-a-time,135,"From the inventive minds of Lost executive producers Adam Horowitz and Edward Kitsis comes a bold new imagining of the world, where fairy tales and the modern day are about to collide.",22,0,0,Drama,Drama|Science Fiction~Science Fiction - Thriller|Teen|Family,False,False,False,,Once Upon a Time,4.715775889,1,50004389,https://ib4.hulu.com/show/7555?size=476x268&region=US,https://ib4.hulu.com/show_key_art/7555?size=1600x600&region=US,show,157,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,https://ib.hulu.com/company_logo/231?bg=dim&color=0&format=png&region=US,True
122,22881,2017-08-10T15:08:06+00:00,rick-and-morty,21,"Rick and Morty is a show about a sociopathic scientist who drags his unintelligent grandson on insanely dangerous adventures across the universe. Created and executive produced by Dan Harmon (Community, Channel 101) and Justin Roiland (House of Cosbys).",21,0,0,Animation and Cartoons,Animation and Cartoons~Primetime Animation|Teen,False,False,False,,Rick and Morty,4.772879511,2,50020410,https://ib1.hulu.com/show/22881?size=476x268&region=US,https://ib1.hulu.com/show_key_art/22881?size=1600x600&region=US,show,42,web,living_room,mobile,False,False,"1,2,14",856,50000660,Adult Swim,Adult Swim,adult-swim,https://ib3.hulu.com/company_key_art/856?size=1600x600&region=US,,False
123,6341,2017-08-10T14:38:38+00:00,workaholics,69,"College is over but the party isn’t. Join three best buds as they share a job, a crash pad and a promise to never let work get in the way of a good time—on this raucously original series.",86,0,0,Comedy,Comedy,False,False,False,,Workaholics,4.577148191,7,50003271,https://ib1.hulu.com/show/6341?size=476x268&region=US,https://ib1.hulu.com/show_key_art/6341?size=1600x600&region=US,show,155,web,living_room,mobile,False,False,"1,2,14",99,129,Comedy Central,Comedy Central,comedy-central,https://ib4.hulu.com/company_key_art/99?size=1600x600&region=US,https://ib4.hulu.com/company_logo/99?bg=dim&color=0&format=png&region=US,True
124,1318,2017-08-10T15:31:01+00:00,bleach,0,"For as long as he can remember, Ichigo Kurosaki has been able to see ghosts. But when he meets Rukia, a Soul Reaper who battles evil spirits known as Hollows, he finds his life is changed forever when Rukia transfers most of her powers to him. Now a Soul Reaper himself with a new found wealth of spiritual energy, Ichigo discovers his true calling: to protect the living and the dead from evil. But when Rukia's actions are called under scrutiny, Ichigo and his friends must put everything on the line to prepare to save their friend from the harsh justice of the Soul Society.",732,0,0,Anime,Anime~Anime - Supernatural and Horror|International~Japanese|Teen,False,False,False,,Bleach,4.421983759,26,10374,https://ib.hulu.com/show/1318?size=476x268&region=US,https://ib.hulu.com/show_key_art/1318?size=1600x600&region=US,show,732,web,living_room,mobile,False,False,"1,2,14",960,50000741,Viz Media,Viz Media,viz-media,https://ib4.hulu.com/company_key_art/960?size=1600x600&region=US,,False
125,2138,2017-08-10T15:59:14+00:00,one-piece,4,"Monkey D. Luffy refuses to let anyone or anything stand in the way of his quest to become king of all pirates. With a course charted for the treacherous waters of the Grand Line, this is one captain who’ll never drop anchor until he’s claimed the greatest treasure on Earth – the Legendary One Piece!",747,0,0,Anime,Anime|International~Japanese,False,False,False,,One Piece,4.146686059,11,11787,https://ib1.hulu.com/show/2138?size=476x268&region=US,https://ib1.hulu.com/show_key_art/2138?size=1600x600&region=US,show,751,web,living_room,mobile,False,False,"1,2,14",222,268,Toei Animation,Toei Animation,toei-animation,https://ib.hulu.com/company_key_art/222?size=1600x600&region=US,,False
126,6290,2017-08-10T14:42:28+00:00,the-voice,1024,"Four famous musician coaches will each select singers to mentor into artists during the blind auditions. Once they have their teams, the star coaches will bring in their personal songwriters, producers, and high-powered friends to help their teams evolve. Ultimately, America will decide which singer will be worthy of the grand prize.",0,0,0,Reality and Game Shows,Reality and Game Shows~Competition|Music|Teen|Family,False,False,False,,The Voice,4.1234969,0,50003167,https://ib4.hulu.com/show/6290?size=476x268&region=US,https://ib4.hulu.com/show_key_art/6290?size=1600x600&region=US,show,1024,web,living_room,mobile,False,False,"1,2,14",2,24,NBC,NBC,nbc,https://ib.hulu.com/company_key_art/2?size=1600x600&region=US,https://ib.hulu.com/company_logo/2?bg=dim&color=0&format=png&region=US,True
127,22638,2017-08-10T15:57:42+00:00,doc-mcstuffins,0,"A magical animated series about a six-year-old girl, Doc McStuffins, who has the ability to talk to and heal toys and stuffed animals! With the help of her stuffed animal friends, Doc runs a clinic for toys out of her playhouse. The series emphasizes the importance of lending a helping hand, or paw, when people and toys need it most.",92,0,0,Animation and Cartoons,Animation and Cartoons|Kids,False,False,False,,Doc McStuffins,3.503616156,3,50020770,https://ib1.hulu.com/show/22638?size=476x268&region=US,https://ib1.hulu.com/show_key_art/22638?size=1600x600&region=US,show,92,web,living_room,mobile,True,False,"2,14",873,50000672,Disney Junior,Disney Junior,disney-junior,https://ib2.hulu.com/company_key_art/873?size=1600x600&region=US,,False
128,148,2017-08-10T15:03:40+00:00,hells-kitchen,1,An unscripted culinary boot camp that features the drama of aspiring restaurateurs competing for world-renowned Chef Gordon Ramsay’s approval and the chance to become America’s next culinary star.,0,0,0,Reality and Game Shows,Reality and Game Shows~Competition|Food~Cooking Competitions|Family,False,False,False,"For insider news, photos, and more visit the official <a href=""http://www.fox.com/hellskitchen/"" target=""_blank"">Hell's Kitchen website</a>",Hell's Kitchen,4.05219787,0,15,https://ib2.hulu.com/show/148?size=476x268&region=US,https://ib2.hulu.com/show_key_art/148?size=1600x600&region=US,show,1,web,living_room,mobile,False,False,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,True
129,21027,2017-08-10T15:32:23+00:00,empire,200,"From Academy Award nominee Lee Daniels (“Lee Daniels’ The Butler,” “Precious”) and Emmy Award winner Danny Strong (“Game Change,” “Lee Daniels’ The Butler”), comes EMPIRE, a sexy and powerful new drama about the head of a music empire whose three sons and wife all battle for his throne. Set to an original soundtrack written and produced by hip-hop hitmaker Timbaland, the family drama stars Academy Award nominee Terrence Howard (“Crash,” “Hustle & Flow”) and Academy Award and Emmy Award nominee Taraji P. Henson (“Person of Interest,” “The Curious Case of Benjamin Button”).",48,0,0,Drama,Drama~Soap Operas|Music~Musicals,False,False,False,,Empire,4.57500889,3,50019341,https://ib2.hulu.com/show/21027?size=476x268&region=US,https://ib2.hulu.com/show_key_art/21027?size=1600x600&region=US,show,248,web,living_room,mobile,False,False,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,True
130,35,2017-08-10T14:43:49+00:00,its-always-sunny-in-philadelphia,8,"Wednesdays at 10pm on FXX. It's Always Sunny in Philadelphia features Mac, Dennis, Charlie, Sweet Dee and Frank, five ne’er-do-wells who own and operate Paddy’s Pub in Philadelphia. Their constant scheming usually lands them in a world of hurt, yet they never seem to learn from their mistakes. As they say, some things never change. So prepare for more depraved schemes, half-baked arguments and absurdly underhanded plots to subvert one another.

It's Always Sunny in Philadelphia was created by Rob McElhenney and is executive produced by Rob McElhenney, Charlie Day, Glenn Howerton, Michael Rotenberg, Nicholas Frenkel, Tom Lofaro, Rob Rosell, Scott Marder and David Hornsby. An FX Networks Original Series.",123,0,0,Comedy,Comedy~Sitcoms,False,False,False,"Visit the official <a href=""http://www.fxnetworks.com/shows/originals/sunny/ "" target=""_blank"">It's Always Sunny in Philadelphia</a> website",It's Always Sunny in Philadelphia,4.478408089,11,395,https://ib4.hulu.com/show/35?size=476x268&region=US,https://ib4.hulu.com/show_key_art/35?size=1600x600&region=US,show,131,web,living_room,mobile,False,False,"1,2,14",697,50000479,FXX,FXX,fxx,https://ib1.hulu.com/company_key_art/697?size=1600x600&region=US,https://ib1.hulu.com/company_logo/697?bg=dim&color=0&format=png&region=US,True
131,150,2017-08-10T15:39:59+00:00,keeping-up-with-the-kardashians,683,Keeping Up with the Kardashians takes viewers inside the hectic lives of Hollywood's modern-day Brady Bunch. Can two famous clans come together as one united front? Or will their individual lust for the limelight end up fracturing the family?,181,0,0,Reality and Game Shows,Reality and Game Shows~Real Life Drama|Teen,False,False,False,,Keeping Up With the Kardashians,3.211605378,12,1101,https://ib.hulu.com/show/150?size=476x268&region=US,https://ib.hulu.com/show_key_art/150?size=1600x600&region=US,show,864,web,living_room,mobile,False,False,"1,2,5,14",13,5,E! Entertainment,E! Entertainment,e-entertainment,https://ib.hulu.com/company_key_art/13?size=1600x600&region=US,,False
